申请开通裸金属服务器需要多久？	通常在72小时之内开通成功。
我可以在OBS中存储多少数据？	我可以在OBS中存储多少数据？显示一般性问题我可以在OBS中存储多少数据？我可以在OBS中存储多少数据？系统和单个桶都没有总数据容量和对象文件数量的限制。
能否在函数代码中使用线程和进程？	用户可使用编程语言和操作系统的功能，在函数中创建额外的线程和进程。
相关配置是否有相对合理的推荐值?	于健康检查的参数配置，提供如下参考建议。间隔时间：2秒，间隔时间为健康检查每次检查的时间间隔。超时时间：5秒，超时时间为健康检查等待时间。健康阈值：3，健康阈值为健康检查的连续变化次数。不健康阈值：3，不健康阈值为不健康检查的连续变化次数。在此配置下有利于用户服务及应用状态的尽快收敛。云服务器健康检查失败响应时间：2如果用户有更高要求，可以适当地降低响应超时时间值，但必须先保证自己服务在正常状态下的处理时间小于这个值。云服务器健康检查成功响应时间：2
RDS数据库实例支持的最大数据连接数是多少	对此未做限制，取决于数据库引擎参数的默认值和取值范围，例如MySQL引擎的max和max参数，用户可在参数组自定义。
CCE服务常见的使用场景有哪些？	服务常见的使用场景如下：适用于传统IT架构渐进式转型的场景，实现单一架构解耦拆分为多个容器，系统更灵活，轻松应对市场变化。适用于业务上线效率低下的场景，实现容器镜像贯穿从开发到运维各环节，统一环境配置，业务快速上线。适用于访问量有明显波峰、波谷的应用，实现自动弹性伸缩，系统秒级自动弹性扩容，快速响应并发高峰。适用于系统IT资源浪费严重的场景，使平均负载维持较高水平，每分钱都真正支持业务。适用于复杂系统运维压力大的场景，基于容器服务实现自动化运维，基于实时日志快速问题定位，界面化操作和短信通知实现24小时自动监控。
导入成员后页面没有反应怎么办	导入成员后，页面可能无法立即显示导入结果，您可以刷新页面后查看。
如何使用流水线？	流水线提供可视化、可定制的自动交付流水线，帮助企业缩短交付周期，提升交付效率。
共享文档时，文档很长时间才显示出来	共享文档时，会弹出一个正在打印的提示，文档很长时间才显示出来。文档共享是将文档打印后再共享的，打印过程是调用操作系统的打印接口完成，弹出正在打印提示属于正常现象，客户端程序控制不了。如果文件比较大，打印可能耗时较长，导致文档很长时间才显示出来，可搜索如下日志来确定打印用的时间。
连接分布式缓存服务必须使用密码吗？如何获取密码？	本身支持不设置密码，客户端可以直接连接Redis缓存服务并使用。出于安全考虑，客户端连接缓存实例必须通过密码来鉴权验证。您需要在创建缓存实例时自定义密码。分布式缓存服务处于运行中状态的缓存实例支持修改密码，集群实例暂不支持修改密码。
对象存储与SAN存储和NAS存储相比较有什么优势？	对象存储与SAN存储和NAS存储相比较有什么优势？显示一般性问题对象存储与SAN存储和NAS存储相比较有什么优势？对象存储与SAN存储和NAS存储相比较有什么优势？存储提供给应用的是一个LUN或者是一个卷，LUN和卷是面向磁盘空间的一种组织方式，上层应用要通过FC或者ISCSI协议访问SAN。SAN存储处理的是管理磁盘的问题，其它事情都要依靠上层的应用程序实现。存储提供给应用的是一个文件系统或者是一个文件夹，上层应用通过NFS和CIFS协议进行访问。文件系统要维护一个目录树。对象存储更加适合web类应用，基于URL访问地址提供一个海量的桶存储空间，能够存储各种类型的文件对象，对象存储是一个扁平架构，无需维护复杂的文件目录。无需考虑存储空间的限制，一个桶支持近乎无限大的存储空间。
我申请裸金属服务器可以和同VPC内的弹性云服务器通信吗？	可以。您创建的VPC，可能存在多个网段，裸金属服务器和弹性云服务器在同一个网段时进行二层通信，在不同网段时进行三层通信。此外，与弹性云服务器通信时必须配置安全组规则。由于裸金属服务器暂不支持安全组配置，所以只需在与弹性云服务器关联的安全组中配置相应的规则，对裸金属服务器IP进行放通操作。
弹性负载均衡是否可以添加不同操作系统的云服务器？	可以。本身不会限制后端的云服务器使用哪种操作系统，只要您的2台云服务器中的应用服务部署是相同且保证数据的一致性即可。但是，我们建议您选择2台相同操作系统的云服务器进行配置，以便您日后的管理维护。
重装操作系统是否需要收费？	重装操作系统提供以原镜像进行系统重装的功能，不会收取额外费用。
RDS能够保存多长时间的备份	自动快照有效期根据用户设置的备份天数而定。备份空间不占用用户购买的数据库空间。快照没有时间限制，且用户可根据需要进行删除。每个租户手动快照总配额默认为50。
DDS有哪些安全保障措施	可设置所属VPC，从而确保实例与其它业务实现网络安全隔离。另外，通过统一身份认证服务，以下简称IAM，可以实现对资源的访问权限控制。
如何获取会议设备的设备序列号？	会议设备的设备序列号？会议设备的设备序列号是唯一标识设备的字符串，用以保证将License授权给指定设备的关键，又称设备指纹。使用会议设备前，需要在云视频会议管理控制台上创建会议设备，填写会议设备的设备序列号。登录会议设备的Web界面，选择帮助版本，在弹出的版本页面可以查看会议设备的设备序列号。包装盒或会议设备背面贴有的SN条码纸上也可以查询会议设备的设备序列号。
什么是密钥管理服务？	密钥管理服务，即KMS，是一种安全、可靠、简单易用的密钥托管服务，帮助用户集中管理密钥，保护密钥安全。通过使用硬件安全模块HSM保护密钥安全，帮助用户轻松创建和管理密钥，所有的用户密钥都由HSM中的根密钥保护，避免密钥泄露。KMS对密钥的所有操作都会进行访问控制及日志跟踪，提供所有密钥的使用记录，满足审计和合规性要求。
什么是OBS的事件通知？	什么是OBS的事件通知？显示事件什么是OBS的事件通知？什么是OBS的事件通知？您可以通过事件通知发送警报或触发工作流，并通过消息通知服务：SimpleMessageNotification发送通知。
云硬盘规格是什么	云硬盘可满足大容量存储需求。系统盘容量范围为1GB，数据盘容量范围为10GB
如何使用配置管理？	配置管理提供云端代码托管功能，即支持代码仓库创建克隆、一键式下载上传代码等功能。用户可以快速导入代码库，在云端生成一个基础工程；用户通过IDE插件将云端工程代码一键下载到本地进行功能开发，开发完毕后将变更的代码一键上传到云端。
什么是Pipeline?	是由一系列的activities，DataSource互相关联构成，其中activity表示对数据的处理操作，DataSource表示数据来源和存放位置。相关联的activities表示前一个activity执行完毕后，下一个activity才能开始执行。
云解析服务是否计费？	不收费。
为什么用户接收到的邮件中图片无法显示？	部分邮箱为帮助保护您的隐私，默认禁止自动从Internet下载图片，导致邮件中图片无法显示，您需要在您的邮箱中设置允许自动下载图片即可正常显示图片。
为什么有时报关遵从检测的结果会不准确？	报关遵从检测不准确时识别出异常点过多或异常点过少，有以下几个原因：输入数据质量太差。算法默认异常点是小概率出现的，如果输入数据中异常点的比例过高，会造成算法失效。参数设置不合理。参数说明请参见人工智能服务接口参考如果有错误码。错误码具体说明请参见人工智能服务接口参考
删除RDS集群后数据库备份会怎样	和PostgreSQL引擎，根据该集群中是否有可用手动快照来决定：有，保留该集群上现有手动快照，删除集群并释放所有资源。无，跳转到快照管理页面，进行最后一次手动快照创建。引擎，如果集群中有手动快照，保留现有手动快照，其他所有资源被释放。说明：引擎目前不支持恢复到新数据库实例，所以，保留的手动快照暂不可用。
为什么智能装车效果较差？	智能装车效果较差时，有以下几个原因：箱子类型较多。算法考虑的约束条件较多，在箱子类型较多时效果可能不如预期，建议将箱子类型进行筛选。参数设置不合理。算法对参数约束条件较多，需严格按照参数说明输入，具体请参见人工智能服务接口参考
使用HTTP/HTTPS协议有什么注意事项？	协议有什么注意事项？使用HTTP或者HTTPS协议上传文件时，文件的大小不能超过10M。如果超过10M，建议使用TCP协议。
什么是生命周期管理？	什么是生命周期管理？显示生命周期管理什么是生命周期管理？什么是生命周期管理？生命周期管理是指通过配置指定的规则，实现定时删除桶中的对象。
为什么重置密码后新密码没有生效	可能原因密码重置发生在备份操作之后，执行恢复操作时，恢复为旧密码。
一个SSL证书能够绑定几个域名？	目前证书管理服务只提供免费版的DVSSL证书，一个证书只能绑定一个域名。
MRS当前支持哪些组件？	当前支持Hadoop、Spark、HBase和Hive组件，后续会支持更多版本和组件。组件在MRSManager中也被称为服务。
支付成功后为什么不能马上看到创建中的弹性云服务器？	在创建弹性云服务器时，由于系统盘的创建需要少许时间，所以等系统盘创建出来后即可看到创建中的弹性云服务器。
云报表服务是否收费？	公测期间免费。
如何使用Anti	为实例IP地址开启Anti后，即可正常使用。登录管理控制台。选择安全流量清洗，进入Anti服务管理界面。实例列表界面，在待开启防护的实例IP地址所在行，单击开启防护，如图1所示。图1开启防护点击放大
云服务器备份时，需要停止弹性云服务器吗？	不需要，云服务器备份服务支持对正在使用的云服务器进行备份。在云服务器正常运行的情况下，除了将数据写入云硬盘外，还有一部分最新数据保存在内存中作为缓存数据。在做备份时，内存缓存数据不会自动写入云硬盘，会产生数据一致性问题。因此，为了尽量保证备份数据的完整性，最好选择凌晨且云硬盘没有写入数据的时间进行云服务器备份；或者在进行云服务器备份前，暂停所有数据的写操作，且将应用系统停止，再进行备份。如果对备份数据完整性要求极高，则可以将云服务器停机实现缓存数据写入云硬盘，进行离线的云服务器备份。
使用DDS要注意什么	故障切换实例采用多路由多分片复本集的部署形态，当路由主机出现故障时，可实时动态切换。复本集包含多个副本，当主节点发生故障时，会在30秒之内切换到备节点。实例的弹性云服务器，以下简称ECS，对用户都不可见，这意味着，只允许用户应用程序访问数据库对应的IP地址和端口。使用的对象存储服务，以下简称OBS上的备份文件，对用户不可见，它们只对后台管理系统可见。申请后，您还需要做什么：您不需要进行数据库的基础运维比如高可用、安全补丁等，但是您还需要重点关注以下事情：实例的CPU、IOPS、空间是否足够，如果不够需要优化或者扩容。实例是否存在性能问题，是否有大量的慢查询，查询语句是否需要优化，是否有多余的索引或者索引缺失等。
如何使用项目版本计划管理？	项目管理提供迭代功能，可以用来做版本计划管理，用户在项目里新建迭代，匹配版本发布计划时间点，便可对版本计划进行跟踪管理。
服务端问题导致连接失败	服务端可能出现的问题如下，请依次进行检测。连接方式有误。解决方法：检查连接方式。ECS与RDS实例必须处于同一VPC内，且只能通过ECS连接。连接数满。解决方法：通过RDS的资源监控功能查看连接数、CPU使用率等指标是否正常，如果达到上限，需要进行重启RDS实例数据库、断开实例连接或升级RDS实例规格解决。实例状态异常，比如实例重启卡住，RDS系统故障，实例或表被锁定等。解决方法：尝试重启功能。如果无法解决，请联系售后技术支持。
是否支持集群扩容？	服务当前支持扩容，扩容后将增加集群节点以提升计算和存储能力。
事件列表用于记录哪些信息？	事件列表记录了云账户中对云服务资源新建、配置、删除等操作的详细信息。事件列表不记录查询操作的相关信息。
是否支持访问样例数据？	的样例数据默认保存在OBS中，所有云服务用户均拥有访问权限，当前不支持管理数据的权限。如果需要访问样例数据，可以通过OBSBrowser的挂载外部桶功能，加载样例数据所在的桶，然后查看目录访问样例数据。
应用程序是否需要支持自动重连数据库	建议您的应用程序支持自动重连数据库，当数据库重启后，无需人工介入，应用会自动恢复，提供更高的可用性。同时建议您的应用程序采用长连接方式连接数据库，以降低资源消耗，提高性能。
什么是备份策略？	备份策略指的是对备份对象执行备份操作时，预先设置的策略，策略包括备份策略的名称，备份任务的调度计划，备份数据的保留策略。其中调度计划包括备份执行的频率，备份执行的时间点，备份数据的保留策略包括备份数据的保存时间或保存数量。通过将云服务器绑定到备份策略，可以为云服务器执行自动备份。
MRS是否支持变更MRS集群节点？	管理控制台不支持变更集群节点，也不建议用户在ECS管理控制台直接修改MRS集群节点。如果手动在ECS管理控制台对集群节点执行停止ECS、删除ECS、修改或重装ECS操作系统，以及修改ECS规格的操作，可能影响集群稳定运行。如果您对MRS集群节点进行了上述操作，MRS会自动识别并直接删除发生变更的集群节点。您可以登录MRS管理控制台，通过扩容恢复已经删除的节点。请勿在扩容过程中对正在扩容的节点进行操作。
是否可以在不同的地域之间实施应用灾备？	可以。您可以将应用的主备节点部署到不同的地域，当主节点应用出现故障，备节点应用可以继续为您的客户提供服务。
如何选择操作系统？	适用于Windows环境下的开发平台或运营业务。系统盘要求40GB及以上、内存1GB及以上。可以安装IIS、SQLServer等。适用于Linux环境下的开发平台或运营业务。当前提供CentOS推荐和Ubuntu类型等操作系统。系统盘要求40GB及以上、内存512MB及以上。以上内存操作系统选择如果使用4GB及以上内存，请选择64位及以上的操作系统位操作系统只能4GB内寻址，超过4GB的内存操作系统无法访问
OBS是否支持网站重定向？	是否支持网站重定向？显示静态网站托管是否支持网站重定向？是否支持网站重定向？支持。在使用静态网站托管功能时，OBS支持配置请求重定向，即您可以将特定的请求或所有请求实施重定向。典型的应用场景包括：重定向所有请求到另外一个站点。设定特定的重定向规则，对特定的请求实施重定向。
AK/SK证书文件是否会过期？	会过期，认证文件默认有效时间为一年，超过期限需要重新上传认证文件，选择总览认证上传访问密钥已过期
消息通知服务支持的传输协议有哪些？	消息通知服务支持的协议有邮件短信：消息以HTTP请求的形式发送到订阅的URL，目前只支持公网域名。邮件：消息以电子邮件形式发送到订阅的邮箱地址。短信：消息以短信文本消息发送到订阅的电话号码。：使用已发布的消息的负载调用订阅的Functionstage终端。
软件开发云中免费额度是什么？	软件开发云中的免费使用额度指的是当前系统中的使用量，而不是累计使用量。比如：在项目中上传了一个10M的文件，误删后重新上传，使用量计为10M。
弹性云服务器按需计费和扣款周期是多少?	弹性云服务器按需是每小时计费，先使用后付费。
服务单状态是“待回寄磁盘”是什么意思？	待回寄磁盘是什么意思？当数据完成传输后，服务单状态将变为待回寄磁盘，此时数据中心管理员将安排回寄您的磁盘。
华为用的什么迁移工具？	迁移工具简称是华为自研的迁移工具，提供将主机服务器或其他特定虚拟化平台的虚拟机系统及数据完整迁移到FusionCompute环境虚拟机上的功能。
使用外部镜像文件创建私有镜像所创建的云服务器在启动过程中提示找不到分区，如何处理？	通常是由于跨平台后，磁盘分区的ID发生变化，导致镜像无法按照原来磁盘分区ID查询对应的分区名，此时需要将镜像中的磁盘分区修改为磁盘分区的UUID以OpenSUSE13的镜像为例，修改分区名的操作步骤如下。执行以下命令，确认当前磁盘分区对应的ID。回显类似如下所示。其中，表示该云服务器的磁盘为qemu模拟设备。磁盘分区ID为左侧内容，对应的分区名为右侧内容。执行以下命令，确认当前磁盘分区对应的UUID。回显类似如下所示。其中，每条磁盘信息中，左侧为磁盘的UUID，右侧为对应的磁盘分区名。结合结果，可以得到磁盘分区名，磁盘分区ID和磁盘分区UUID的对应关系。执行以下命令，查看文件中分区名称。回显类似如下所示。回显中第一列为磁盘分区ID。进入编辑模式，按照的查询结果，将文件中所在行磁盘分区ID修改为磁盘分区的UUID的形式。修改结果如下所示。
按需付费的产品我不能购买是什么原因？	按需付费的产品需要您帐号上至少有100元现金才能购买，请确保您帐号上的现金金额充足。
弹性伸缩有什么限制？	弹性伸缩的云服务器中运行的应用需要是无状态、可横向扩展的。因为AS会自动释放云服务器，所以弹性伸缩组内的ECS云服务器不可以保存应用的状态信息例如session和相关数据如数据库、日志等如果应用中需要ECS云服务器保存状态或日志信息，可以考虑把相关信息保存到独立的服务器中。弹性伸缩服务对用户的资源数量或容量做的配额限制如表1所示。表1配额一览表类别描述默认值弹性伸缩组用户可以创建的最多伸缩组个数弹性伸缩配置用户可以创建的最多伸缩配置个数弹性伸缩策略某个弹性伸缩组下可以创建的最多伸缩策略个数弹性伸缩实例某个弹性伸缩组下可以创建的最多实例个数
什么是安全指数服务？	安全指数服务是关于云环境的一个安全评估服务，为用户提供统一、直观、多维度的安全视图。用户可以通过安全指数服务了解所使用云环境是否已合理配置，所采取的安全措施是否已经足够，以及主动安全、被动安全的概况。用户在安全指数服务中可以快速地进入各安全相关项进行配置。
CDN是对网站所在的服务器加速，还是对域名加速？	是对域名进行加速，当启用CDN加速后，加速域名下的所有文件的访问请求都将转向CDN节点。
分布式缓存服务支持通用的Redis客户端（如Jedis）吗？	如Jedis吗？支持。任何兼容Redis协议的客户端都可以访问分布式缓存服务。Redis客户端的下载，请参见
如何获取裸金属服务器的管理员密码？	裸金属服务器配置完成后，我们会以邮件方式通知您该服务器的初始密码。首次登录服务器后，请及时修改密码。系统无法获取您的新密码，所以需要您妥善保管。
什么是负载均衡协议（端口）？	端口系统支持4层和7层两种协议的负载均衡，可通过具体提供的服务能力选择对应的协议以及该协议对外呈现的端口。
未安装VMTools对弹性伸缩组监控指标有什么影响?	未安装VMTools，云监控服务无法提供监控弹性云服务器的内存使用率、磁盘使用率、带内网络流入速率和带内网络流出速率四个指标。但可以监控带外网络流入速率和带外网络流出速率指标，这样导致CPU使用率指标的精确性可能会降低。如果弹性云服务器类型是IO优化实例，无论是否安装了vmtools，云监控服务监控弹性云服务器的监控指标不包含磁盘使用率、带内网络流入速率和带内网络流出速率指标。弹性伸缩组支持的监控指标，请参见表1因此，当上述情况发生时，弹性伸缩组支持的内存使用率、带内网络流入速率和带内网络流出速率三个指标会受到影响，无法获取监控数据。
不同地域之间的云服务器可以使用负载均衡吗？	暂不支持。建议您在不同地域使用不同的负载均衡
每条消息会让订阅者收到多少次？	每条消息只会让订阅者收到1次，如遇网络问题或设备故障可能会有重发的情况。
云专线如何退订？	请联系客服完成云专线的退订。
数据仓库服务的优势有哪些？	数据仓库服务可通过web管理控制台，让用户自助完成创建数据仓库与管理维护，系统可用性高：快速部署在DWS管理页面中可以方便的创建集群，即开即用。便捷管理有完善的性能监控体系和多重安全防护措施，是专业、高性能的分析型数据库管理平台。架构兼容性采用Share架构的MPP系统，支持SQL92、SQL2003标准，具备完备的事务处理能力，提供标准的JDBC、ODBC和gsql等多种客户端工具，并兼容Postgres生态。
如何保护弹性云服务器安全？	我们提供了虚拟化防病毒从云市场购买、Web漏洞扫描、主机加固与防护从云市场购买、Anti流量清洗、Web应用防火墙等安全产品服务；同时我们也提供了虚拟私有云服务，您可以利用安全组服务保证您网络的逻辑安全隔离。
怎样创建用于存放使用DES服务传输的数据的桶？	您需要开通对象存储服务，在OBS服务中创建桶用于存放使用DES服务传输的数据。登录OBSConsole。在主页面单击创建桶点击放大系统弹出下方所示的对话框。说明：由于通过URL访问桶时，桶名会作为URL的一部分，根据DNS标准，URL不支持大写字母，无法区分带大写字母的桶。因此，桶名称仅支持小写字母、数字、作为桶的命名规则。例如：若想通过URL访问名为的桶，该URL将解析成名为的桶，导致访问出错。
每个队列可以创建多少消费组？	每个队列最多可以创建三个消费组，且消费组数量无法扩充配额。
外部服务器能否访问RDS数据库	外部服务器不能直接访问RDS数据库，访问方式如下：在VPC中开通VPN，通过VPN连接RDS数据库。将RDS与ECS创建在同一个VPC下，通过ECS来访问RDS数据库。
同一个产品可以被添加到多个产品组合吗？	可以。您可以根据需求将产品1和其他产品添加到产品组合A中分配给一些用户，还可以将产品1和另外一些产品添加到产品组合B中分配给另一些用户，来满足产品的组合包装和灵活分配。
什么是弹性文件服务？	弹性文件服务提供按需扩展的高性能文件存储，可供云上多个弹性云服务器共享访问。SFS提供标准的文件访问协议，用户可以将现有应用和工具与SFS无缝集成。文件系统提供简单易用的操作界面，用户可以简单快捷地创建和配置文件系统，快速完成文件系统的部署、扩展和优化等运维事务。此外，文件系统还具备高可靠和高可用的特点。SFS文件系统的性能随容量增加而提升，可广泛应用于业务应用场景，例如媒体处理、高性能计算、内容管理和主目录。
会议用户通过邮件找回密码失败？	通过邮件找回密码失败？重置密码链接的有效时长为5分钟，超出时长则链接失效，此时需重新进行找回密码的操作。具体操作方法，请参考如何找回会议用户密码？
是否支持实例扩容？	实例当前所触发的计算任务都在对应的MRS集群中完成，MLS实例本身暂不提供扩容能力，但能够基于MRS集群完成计算能力的扩容。
如何使用代码检查？	代码检查在云端代码检查中可以进行静态检查、安全检查、编码规范检查等，并对检查出的问题提供修改方法。
DDM是否支持分布式JOIN	支持分布式JOIN。表设计时，增加字段冗余支持跨分片的JOIN，主要实现的方式有三种：全局表，ER分片和ShareJoin。
云目录服务是否收取费用？	云目录服务本身不收取费用。但会按创建的产品实例按照所使用的资源收取资源的费用。如产品实例为云服务器实例时，收取云服务器的费用。
客户端登录提示失败？	原因一服务器地址配置错误。请在设置中确认服务器地址配置为下拉菜单中的选项华为云会议原因二客户端登录环境存在网络限制。请确认当前网络是否能直接访问网址：mdx。如无法访问，请更换客户端网络环境。原因三注册失败。请联系客服人员，检查SIP号码是否被加入黑名单。
无法成功创建机器学习服务实例时怎么处理？	检查原因检查用户是否已经没有配额创建新的机器学习服务实例。检查用户是否已经申请了最新版本的MRS集群。
是否会保证将消息传送到订阅的终端节点？	如果订阅终端节点可以送达，消息通知服务会确保消息传送到订阅终端节点。如果订阅终端节点无法送达，消息通知服务会将发送失败的消息保存到失败的消息队列尾部，等待下次被发送。如果发送失败次数超过6次，消息将直接丢弃，不再保存到失败的消息队列，且不会给用户发送消息发送失败的相关信息。失败的消息队列中的消息处理间隔时间是不确定的，它取决于失败的消息队列的长度。一般会在数小时之内处理完成，如果失败消息队列中的内容太多，则会在一天之内处理完成。
数据仓库可以存储多少业务数据？	数据仓库集群每个节点默认能够支持3或512GB的存储容量。数据仓库系统会生成索引、临时缓存文件、运行日志等内容，并占用存储容量。每个节点实际存储的数据，可能小于总存储容量。
云专线冻结后，是否可以正常使用？	云专线订单到期后，宽限期内一般7天内仍然可以继续使用资源。用户可以在此时续订云专线。宽限期结束后，会进入冻结状态，冻结状态时资源无法正常使用。用户在冻结期内续订云专线，可以解除冻结，继续使用资源。冻结状态会持续一定时间，如果超过该时限，资源会被删除，用户无法续订。冻结状态的持续时间，由华为云控制，请联系客服了解详情。
华为云迁移有什么特点？	支持在线迁移。支持X86架构下主流的Linux、Windows等操作系统平台迁移，部署简。支持基于Windows和Linux在线块级迁移、文件级迁移、数据同步，以及基于Windows的在线分段块级迁。支持基于华为FusionSphere云平台的P2V和V2V业务迁移操作。支持并发迁移任务。支持断点续传。多次数据同步功能保障数据一致性。
为什么VNC方式登录弹性云服务器时，界面提示认证成功，但是系统黑屏输入无反应？	这是因为该弹性云服务器已被其他用户使用VNC方式登录。方式登录弹性云服务器时，同一时刻仅支持一个用户登录。如果多个用户同时登录，除第一个用户可正常登录外，其他用户登录时只会提示认证成功，但是不显示画面，出现黑屏现象。此时，用户需等待其他用户退出VNC登录后，才能继续登录。
我购买的弹性云服务器是否在同一子网？	由于您可以自定义网络，所以弹性云服务器是否在一个子网，完全由您来控制。
数据传输完成后我能不能知道详细的传输结果？	用户数据上传完成后，会生成数据传输报告，以报表形式供用户确认数据传输完整性。数据传输报告中包含如下表所示内容：参数说明传输数据统计类型，分别是按照传输的对象个数和传输的数据字节计算。总传输数据，包含总传输的对象个数和传输数据的总字节数。总传输成功数据，包含总传输成功的对象个数和传输成功数据的总字节数。总传输失败数据，包含总传输失败的对象个数和传输失败数据的总字节数。
什么是RDS数据库连接数	数据库连接数表示应用程序可以同时连接数据库的数量，与您的应用程序或者网站能够支持的最大用户数没有关系。
开始标注不成功	不能调用开启共享就调用启动标注，需要等待第一帧发送完成后才能启动标注。
监听器是什么？	承担ELB具体的协议和端口配置；云服务器协议和端口配置；监听策略配置。
伸缩组异常情况下如何处理？	伸缩组异常情况及其处理方法：情况描述：云服务器配额不足、云硬盘配额不足、弹性IP配额不足等。可能原因：配额不足。处理方法：申请扩大配额或者删除不需要的资源，之后重新启用伸缩组。情况描述：VPC不存在、安全组不存在、子网不存在。可能原因：虚拟私有云服务异常或者相关资源被删除。处理方法：等待虚拟私有云服务恢复或者修改伸缩组中VPC、子网、安全组相关参数，之后重新启用伸缩组。情况描述：负载均衡监听器不存在。可能原因：负载均衡服务异常或者相关资源被删除。处理方法：等待负载均衡服务恢复或者修改伸缩组中负载均衡相关参数，之后重新启用伸缩组。情况描述：镜像不存在、伸缩配置使用的密钥对不存在等。可能原因：相关资源被删除。处理方法：为伸缩组更换新的伸缩配置，之后重新启用伸缩组。情况描述：生命周期挂钩使用的通知主题不存在。可能原因：伸缩活动开始前生命周期挂钩使用的通知主题被删除，如果伸缩活动开始后通知主题被删除，则下次伸缩活动时伸缩组会异常。处理方法：修改生命周期挂钩使用的通知主题，之后重新启用伸缩组。情况描述：您选择的子网下私有IP不足。可能原因：该子网下私有IP地址被用尽。处理方法：修改伸缩组的子网信息，之后重新启用伸缩组。情况描述：您选择的可用分区下的该类型云服务器资源已售罄，请选择其他可用分区。可能原因：您为伸缩组选择的可用分区下资源售罄，或者该可用分区不支持该类型云服务器，该类型云服务器指的是伸缩配置里选择的云服务器类型。处理方法：修改伸缩组的子网信息，之后重新启用伸缩组。
云服务器是否可以更换地域？	暂不支持。
源站域名可以和加速域名一致吗？	不可以。用户访问加速域名的网站资源，当CDN节点上没有缓存对应的内容时，CDN节点会回到源站获取，然后再返回给用户。如果源站域名与加速域名一致，将会造成访问请求反复解析到CDN节点，导致CDN节点无法回源拉取请求内容。
什么是节点？	每一个节点对应一台虚拟机，容器应用运行在节点上。节点上运行着代理程序，用于管理节点上运行的容器实例。节点规格最小是CPU为1core，内存为2048MB；最大是CPU为32core，内存为128GB。
使用分布式缓存服务，需要在弹性云服务器上安装Redis吗？	不需要。您只需要通过相应的Redis客户端即可从弹性云服务器上连接使用缓存实例。
不同帐号下裸金属服务器内网是否可以互通？	不同帐号下的裸金属服务器内网是不通的。
通过镜像文件注册私有镜像过程中，系统会对镜像做哪些修改？	如果您通过镜像文件注册私有镜像选择了进行后台自动化配置的方式，那么后台系统会进行以下操作。对于Linux操作系统：修改配置文件，增加内核启动参数，并将磁盘分区名改成磁盘分区的UUID检查文件中的磁盘分区名并修改成磁盘分区的UUID的形式。检查文件是否含有XEN和IDE驱动，若不含有，则加载XEN和IDE驱动。修改配置文件，避免图形化界面显示失败。删除VMwaretools对应的服务。针对这4款Linux：CentOS7、centos6、SUSESLES11SP4、redhat7，会添加Linux操作系统自带的virtio前端驱动到initrd或initramfs中。
安全指数服务是否收费？	此项服务是免费提供的。
综合迁移交付服务报价及支付方式？	报价及影响因素说明：标准业务迁移服务方案按照整体打包的方式向用户销售，因而它的服务价格以项目整体报价，不存在分项报价和报价组合的说法。定制化业务迁移服务方案报价根据你方需求评估工作时间，再以人天方式进行项目整体报价。最终的服务报价与虚拟机数量、待迁移数据量以及服务时间等因素相关。支付方式说明：支付方式为用户经理代理下单，用户在控制台收到支付订单支付即可。
Windows2012系统卸载某些软件后无法进入系统桌面怎么办？	问题描述针对Windows2012操作系统，由于安装应用系统会用到，而2012自带的版本需要卸载，但是卸载之后可能会遇到黑屏、无法进入系统桌面的问题，只能调出任务管理器。
快照有多少种状态	快照有如下几种状态，每种状态的意义及支持的操作如表1所示。表1快照状态描述快照状态状态描述支持的操作正在创建快照处于正在创建的过程中。不能进行任何操作可用快照创建成功。通过快照创建云硬盘删除快照回滚快照数据至云硬盘正在删除快照处于正在删除的过程中。不能进行任何操作错误快照在创建过程中出现错误。删除删除失败快照在删除过程中出现错误。不能进行任何操作正在回滚快照处于正在快照回滚数据的过程中。说明：只支持快照回滚到源云硬盘，不支持快照回滚到其它指定云硬盘。只有当云硬盘的状态处于可用回滚数据失败状态才允许快照回滚到源云硬盘。
如何正确使用软件开发云登录首页？	软件开发云软件开发云首页展现内容包括功能菜单区首页、项目、工作项、服务、登录账号、用户区域、管理控制台、消息中心、帮助中心、关注我们和下载APP、我的头像、我的项目、我的工作项、企业成员管理、我的历程和最新消息等，如图1所示。图1软件开发云首页
消息通知服务有哪些优势？	消息通知服务的突出优势有以下三点：消息通知体系需要大量投入资源进行开发以及维护，使用SMN服务可以大幅降低成本。无需考虑消息通知体系的可靠性以及扩容问题。消息通知服务接入简单、学习成本低。
软件开发云中各个区域有什么区别？	各个区域只代表软件开发云数据存储节点不同，功能完全相同，选择任意区域注册的账号，各个区域均可使用。进入软件开发云首页，在页面右上角可以切换区域，如图1所示。图1软件开发云首页
什么是弹性云服务器的按需计费？	按需每小时计费，不足一小时以实际使用时长为准。
服务单状态是“正在传输”是什么意思？	正在传输是什么意思？当您填写AK和加密密钥后，系统将启动数据上传，此时服务单状态将为正在传输，并保持至数据传输完成。
